,assists,faceoffWinPctg,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,opponentTeamAbbrev,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,plusMinus,points,ppGoals,ppPoints,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,teamAbbrev,timeOnIcePerGame
97,1,0.0,2017-10-09T19:00:00Z,2017020034,1,1,2,BUF,0,0,Stockholm,SWE,1998-07-30,,162,6,2016,Jesper,70,8479407,0,1,Bratt,Jesper Bratt,SWE,L,L,175,3,3,0,0,1,1,23.0,1.0,2,NJD,1014.0
98,1,0.5454,2017-12-20T00:00:00Z,2017020520,0,1,2,OTT,0,0,Thunder Bay,CAN,1984-10-29,ON,2,1,2003,Eric,76,8470595,0,1,Staal,Eric Staal,CAN,C,L,209,2,3,1,1,0,0,19.0,0.6666,3,MIN,1076.0
99,1,0.0,2017-10-19T23:00:00Z,2017020095,0,1,2,VAN,0,2,Mequon,USA,1996-08-05,WI,146,5,2014,Anders,72,8478075,0,1,Bjork,Anders Bjork,USA,L,L,186,2,3,1,1,0,0,20.0,0.5,4,BOS,749.0
100,1,0.5,2017-10-21T23:00:00Z,2017020113,1,1,2,TOR,0,0,Winnipeg,CAN,1992-05-13,MB,178,6,2010,Mark,75,8475913,0,1,Stone,Mark Stone,CAN,R,R,206,4,3,0,0,0,0,25.0,0.2857,7,OTT,1110.0
101,1,0.7142,2017-11-14T00:00:00Z,2017020266,0,1,2,STL,0,0,Hamilton,CAN,1994-09-13,ON,21,1,2012,Mark,76,8476873,0,1,Jankowski,Mark Jankowski,CAN,C,L,202,2,3,0,0,0,0,21.0,0.4,5,CGY,865.0
102,1,0.0,2017-11-10T00:00:00Z,2017020239,0,1,2,DET,0,0,Salem,USA,1993-08-13,NJ,104,4,2011,Johnny,69,8476346,0,1,Gaudreau,Johnny Gaudreau,USA,L,L,157,3,3,0,0,0,0,21.0,0.3333,6,CGY,1112.0
103,1,0.0,2017-11-16T00:30:00Z,2017020275,1,1,2,CGY,0,25,Longueuil,CAN,1994-09-16,QC,20,1,2013,Anthony,77,8477511,0,1,Mantha,Anthony Mantha,CAN,R,L,225,1,3,2,2,0,0,18.0,0.6666,3,DET,815.0
104,1,0.3,2017-10-28T23:00:00Z,2017020165,1,1,2,CHI,0,0,Halifax,CAN,1995-09-01,NS,1,1,2013,Nathan,72,8477492,0,1,MacKinnon,Nathan MacKinnon,CAN,C,R,205,1,3,1,1,0,0,26.0,0.2857,7,COL,1258.0
105,1,0.6,2017-12-22T00:30:00Z,2017020538,0,1,2,VAN,0,0,London,CAN,1979-07-02,ON,1,1,1997,Joe,76,8466138,0,1,Thornton,Joe Thornton,CAN,C,L,220,-1,3,2,3,0,0,24.0,0.4,5,SJS,1120.0
106,1,0.0,2017-10-13T23:00:00Z,2017020058,0,1,2,NJD,0,0,Everett,USA,1986-12-23,WA,24,1,2005,T.J.,71,8471698,0,1,Oshie,T.J. Oshie,USA,R,R,195,0,3,1,2,0,0,21.0,0.6666,3,WSH,1090.0
107,1,0.0,2017-10-28T23:00:00Z,2017020163,1,1,2,NSH,0,0,Regina,CAN,1990-05-15,SK,22,1,2008,Jordan,71,8474586,0,1,Eberle,Jordan Eberle,CAN,C,R,187,2,3,1,1,0,0,17.0,0.5,4,NYI,827.0
108,1,0.375,2017-10-19T23:30:00Z,2017020099,0,1,2,OTT,0,0,Brig,CHE,1999-01-04,,1,1,2017,Nico,73,8480002,0,1,Hischier,Nico Hischier,CHE,C,L,175,1,3,0,0,0,0,24.0,1.0,2,NJD,1100.0
109,1,0.6363,2017-10-15T00:00:00Z,2017020073,0,1,2,EDM,0,2,New Westminster,CAN,1989-08-14,BC,3,1,2007,Kyle,73,8474068,0,1,Turris,Kyle Turris,CAN,C,R,190,1,3,1,1,0,0,23.0,0.6666,3,OTT,999.0
110,1,0.4,2017-12-31T23:00:00Z,2017020597,0,1,2,NYI,0,0,Stockholm,SWE,1992-11-23,,2,1,2011,Gabriel,73,8476455,0,1,Landeskog,Gabriel Landeskog,SWE,L,L,215,1,3,2,2,0,0,22.0,0.3333,6,COL,1066.0
111,1,0.5454,2017-10-14T23:00:00Z,2017020066,0,1,2,WSH,0,0,Phoenix,USA,1992-12-07,AZ,8,1,2011,Sean,75,8476461,0,1,Couturier,Sean Couturier,CAN,C,L,211,4,3,0,0,0,0,25.0,0.6666,3,PHI,1024.0
112,1,0.3333,2017-10-19T23:00:00Z,2017020103,0,1,2,DAL,0,2,Chesterfield,USA,1998-07-29,MO,7,1,2016,Clayton,70,8479343,0,1,Keller,Clayton Keller,USA,C,L,170,1,3,0,0,0,0,26.0,0.4,5,ARI,1202.0
113,1,0.5454,2017-10-07T23:30:00Z,2017020030,1,1,2,SJS,0,0,Jesenice,SVN,1987-08-24,,11,1,2005,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,224,3,3,0,0,0,0,26.0,0.4,5,LAK,1201.0
114,1,0.3333,2017-11-09T00:30:00Z,2017020234,0,1,2,SJS,0,0,Zhukovskiy,RUS,1992-11-22,,27,1,2011,Vladislav,71,8476480,0,1,Namestnikov,Vladislav Namestnikov,RUS,C,L,180,2,3,1,1,0,0,23.0,0.5,4,TBL,1176.0
115,1,0.0,2017-10-05T23:00:00Z,2017020011,0,1,2,ARI,0,2,Peterborough,CAN,1985-05-16,ON,28,1,2003,Corey,75,8470621,0,1,Perry,Corey Perry,CAN,R,R,213,3,3,0,0,0,0,24.0,0.5,4,ANA,1168.0
116,1,0.0,2017-10-26T23:00:00Z,2017020148,0,1,2,WSH,0,0,Bern,CHE,1992-10-05,,13,1,2011,Sven,71,8476466,0,1,Baertschi,Sven Baertschi,CHE,L,L,192,0,3,2,3,0,0,22.0,0.5,4,VAN,929.0
117,1,0.5625,2017-12-16T00:00:00Z,2017020492,1,1,2,DAL,0,12,Hingham,USA,1984-12-18,MA,26,1,2003,Brian,78,8470619,0,1,Boyle,Brian Boyle,USA,C,L,245,2,3,1,1,0,0,15.0,0.6666,3,NJD,849.0
118,1,0.0,2017-10-21T23:00:00Z,2017020115,1,1,2,SJS,0,0,Edina,USA,1990-07-03,MN,152,6,2009,Anders,75,8475314,0,1,Lee,Anders Lee,USA,L,L,231,2,3,0,0,0,0,20.0,1.0,2,NYI,1142.0
119,1,0.6111,2017-12-17T00:00:00Z,2017020505,0,1,2,TBL,0,0,Halifax,CAN,1995-09-01,NS,1,1,2013,Nathan,72,8477492,0,1,MacKinnon,Nathan MacKinnon,CAN,C,R,205,0,3,1,1,0,0,27.0,0.2857,7,COL,1261.0
120,1,0.4285,2017-12-10T00:00:00Z,2017020450,1,1,2,PIT,0,0,Regina,CAN,1986-03-19,SK,,,,Tyler,73,8475098,0,1,Bozak,Tyler Bozak,CAN,C,R,199,3,3,0,0,0,0,16.0,0.4,5,TOR,786.0
121,1,0.5,2017-11-19T22:00:00Z,2017020305,0,1,2,NYI,0,0,Helsinki,FIN,1994-09-11,,18,1,2012,Teuvo,71,8476882,0,1,Teravainen,Teuvo Teravainen,FIN,L,L,178,1,3,1,2,0,0,16.0,0.3333,6,CAR,863.0
122,1,0.5333,2017-11-28T00:30:00Z,2017020366,0,1,2,CHI,0,0,Walpole,USA,1991-05-27,MA,122,5,2010,Chris,72,8475780,0,1,Wagner,Chris Wagner,USA,C,R,198,1,3,1,1,0,0,26.0,0.6666,3,ANA,1148.0
123,1,0.5,2017-10-30T23:30:00Z,2017020174,0,1,2,FLA,0,0,Markham,CAN,1990-02-07,ON,1,1,2008,Steven,73,8474564,0,1,Stamkos,Steven Stamkos,CAN,C,R,194,1,3,1,1,0,0,20.0,0.6666,3,TBL,909.0
124,1,0.0,2017-11-24T18:00:00Z,2017020337,1,1,2,ANA,0,0,Aalborg,DNK,1996-02-14,,9,1,2014,Nikolaj,72,8477940,0,1,Ehlers,Nikolaj Ehlers,DNK,L,L,172,1,3,1,2,0,0,21.0,0.6666,3,WPG,865.0
125,1,0.4166,2017-12-29T00:00:00Z,2017020573,1,1,2,CHI,0,0,London,CAN,1989-08-10,ON,6,1,2007,Sam,71,8474040,0,1,Gagner,Sam Gagner,CAN,C,R,200,5,3,0,0,0,0,23.0,0.6666,3,VAN,1102.0
126,1,0.0,2017-12-01T00:30:00Z,2017020382,0,1,2,DET,0,0,Edmonton,CAN,1992-05-06,AB,147,5,2010,Brendan,69,8475848,0,1,Gallagher,Brendan Gallagher,CAN,R,R,181,2,3,1,1,0,0,21.0,0.6666,3,MTL,920.0
127,1,0.0,2017-12-20T00:30:00Z,2017020522,1,1,2,DAL,1,0,Klagenfurt,AUT,1995-02-09,,23,1,2013,Andre,75,8477444,0,1,Burakovsky,Andre Burakovsky,SWE,L,L,201,3,3,0,0,0,0,16.0,0.6666,3,WSH,798.0
128,1,0.5714,2017-10-07T23:00:00Z,2017020020,0,1,2,BUF,0,0,Toronto,CAN,1991-02-27,ON,92,4,2009,Casey,71,8475231,0,1,Cizikas,Casey Cizikas,CAN,C,L,200,1,3,0,0,1,1,23.0,0.4,5,NYI,819.0
129,1,1.0,2017-10-19T23:00:00Z,2017020101,0,1,2,STL,0,0,Vancouver,CAN,1994-08-11,BC,150,5,2012,Alexander,70,8477021,0,1,Kerfoot,Alexander Kerfoot,CAN,C,L,175,2,3,1,1,0,0,19.0,0.3333,6,COL,881.0
130,1,0.0,2017-12-06T00:30:00Z,2017020419,1,1,2,WPG,0,0,Halmstad,SWE,1989-09-01,,121,4,2008,Gustav,71,8474679,0,1,Nyquist,Gustav Nyquist,SWE,R,L,184,4,3,0,0,0,0,22.0,1.0,2,DET,1071.0
131,1,0.0,2017-10-21T23:00:00Z,2017020114,0,1,2,PIT,0,0,Maykop,RUS,1993-06-17,,58,2,2011,Nikita,71,8476453,0,1,Kucherov,Nikita Kucherov,RUS,R,L,178,1,3,1,2,0,0,19.0,0.3333,6,TBL,963.0
132,1,0.0,2017-11-12T00:00:00Z,2017020256,0,1,2,CAR,0,0,Farmington Hills,USA,1997-12-18,MI,39,2,2016,Alex,67,8479337,0,1,DeBrincat,Alex DeBrincat,USA,R,R,165,2,3,0,0,0,0,20.0,1.0,2,CHI,865.0
133,1,0.3333,2017-10-30T23:30:00Z,2017020173,1,1,2,OTT,0,2,Alma,CAN,1994-06-23,QC,122,5,2012,Charles,70,8476948,0,1,Hudon,Charles Hudon,CAN,L,L,188,3,3,1,1,0,0,19.0,0.6666,3,MTL,829.0
134,1,0.0,2017-11-05T23:00:00Z,2017020214,0,1,2,COL,0,0,Eden Prairie,USA,1991-03-20,MN,16,1,2009,Nick,72,8475181,0,1,Leddy,Nick Leddy,USA,D,L,204,1,3,2,2,0,0,25.0,0.4,5,NYI,1268.0
135,1,0.4782,2017-10-07T23:00:00Z,2017020020,0,1,2,BUF,0,0,Mississauga,CAN,1990-09-20,ON,1,1,2009,John,73,8475166,0,1,Tavares,John Tavares,CAN,C,L,208,3,3,0,0,1,1,26.0,0.5,4,NYI,1190.0
136,1,0.5,2017-11-29T00:00:00Z,2017020369,0,1,2,FLA,0,2,Boxford,USA,1991-04-30,MA,19,1,2009,Chris,75,8475184,0,1,Kreider,Chris Kreider,USA,L,L,224,2,3,0,0,0,0,22.0,0.6666,3,NYR,942.0
137,1,0.0,2017-12-17T00:00:00Z,2017020505,0,1,2,COL,0,0,Tibro,SWE,1986-08-01,,216,7,2005,Anton,71,8471873,0,1,Stralman,Anton Stralman,SWE,D,R,190,0,3,0,0,0,0,27.0,0.5,4,TBL,1147.0
138,1,0.0,2017-10-11T23:30:00Z,2017020050,0,1,2,CGY,0,4,Ithaca,USA,1984-11-04,NY,13,1,2003,Dustin,72,8470606,0,1,Brown,Dustin Brown,USA,R,R,216,3,3,0,0,0,0,27.0,0.25,8,LAK,1092.0
139,1,0.52,2017-10-19T23:00:00Z,2017020103,0,1,2,DAL,0,0,Hastings,USA,1990-06-18,MN,51,2,2008,Derek,72,8474613,0,1,Stepan,Derek Stepan,USA,C,R,196,2,3,0,0,0,0,27.0,0.4,5,ARI,1306.0
140,1,0.0,2017-11-02T23:00:00Z,2017020196,1,1,2,ARI,0,0,Alfred,CAN,1986-09-29,ON,4,1,2005,Benoit,75,8471678,0,1,Pouliot,Benoit Pouliot,CAN,L,L,200,2,3,0,0,0,0,24.0,0.6666,3,BUF,1024.0
141,1,0.5238,2017-11-04T18:00:00Z,2017020200,1,1,2,OTT,0,0,Pori,FIN,1991-03-23,,182,7,2009,Erik,72,8475287,0,1,Haula,Erik Haula,FIN,L,L,193,0,3,1,2,0,0,20.0,0.6666,3,VGK,1088.0
142,1,0.4285,2017-10-07T23:00:00Z,2017020020,0,1,2,NYI,0,0,Vancouver,CAN,1991-08-02,BC,4,1,2009,Evander,74,8475169,0,1,Kane,Evander Kane,CAN,L,L,212,2,3,0,0,2,2,25.0,0.25,8,BUF,1205.0
143,1,0.0,2017-11-15T00:00:00Z,2017020273,0,1,2,VGK,0,0,Richmond Hill,CAN,1997-01-13,ON,1,1,2015,Connor,73,8478402,0,1,McDavid,Connor McDavid,CAN,C,L,192,3,3,1,1,0,0,21.0,1.0,2,EDM,1039.0
144,1,0.4375,2017-11-17T00:00:00Z,2017020286,0,1,2,EDM,0,0,Saskatoon,CAN,1991-08-22,SK,5,1,2009,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,200,2,3,0,1,0,0,23.0,0.3333,6,STL,1131.0
145,1,1.0,2017-10-09T19:00:00Z,2017020034,0,1,2,BUF,0,0,Landskrona,SWE,1990-10-06,,24,1,2009,Marcus,73,8475149,0,1,Johansson,Marcus Johansson,SWE,L,L,205,3,3,0,0,0,0,19.0,1.0,2,NJD,857.0
146,1,0.0,2017-12-01T00:00:00Z,2017020383,1,1,2,NSH,0,0,Burnsville,USA,1997-02-25,MN,23,1,2015,Brock,73,8478444,0,1,Boeser,Brock Boeser,USA,R,R,191,2,3,0,1,0,0,24.0,0.4,5,VAN,1068.0
147,1,0.5416,2017-11-25T01:00:00Z,2017020345,0,1,2,DAL,0,0,Brampton,CAN,1994-10-12,ON,6,1,2013,Sean,75,8477497,0,1,Monahan,Sean Monahan,CAN,C,L,195,1,3,1,1,0,0,26.0,1.0,2,CGY,1207.0
148,1,1.0,2017-10-28T23:00:00Z,2017020165,0,1,2,CHI,0,0,Nousiainen,FIN,1996-10-29,,10,1,2015,Mikko,76,8478420,0,1,Rantanen,Mikko Rantanen,FIN,R,L,211,1,3,1,1,0,0,25.0,0.6666,3,COL,1071.0
149,1,0.0,2017-10-28T23:00:00Z,2017020161,0,1,2,ARI,0,0,Calgary,CAN,1991-11-14,AB,1,1,2010,Taylor,73,8475791,0,1,Hall,Taylor Hall,CAN,L,L,205,0,3,1,2,0,0,22.0,0.5,4,NJD,1122.0
150,1,0.0,2017-10-10T23:00:00Z,2017020042,1,1,2,PHI,0,0,Ostervala,SWE,1994-08-13,,11,1,2012,Filip,73,8476887,0,1,Forsberg,Filip Forsberg,SWE,L,R,205,1,3,1,2,0,0,23.0,0.5,4,NSH,953.0
151,1,0.5,2017-11-28T00:00:00Z,2017020363,0,1,2,PHI,0,0,Omaha,USA,1994-10-06,NE,77,3,2013,Jake,71,8477404,0,1,Guentzel,Jake Guentzel,USA,C,L,180,1,3,0,1,0,0,24.0,0.3333,6,PIT,997.0
152,1,0.6,2017-10-21T23:00:00Z,2017020113,0,1,2,TOR,0,0,Hull,CAN,1987-09-22,QC,6,1,2006,Derick,73,8473544,0,1,Brassard,Derick Brassard,CAN,C,L,204,4,3,0,0,0,0,26.0,0.5,4,OTT,1109.0
153,1,0.5714,2017-12-29T00:00:00Z,2017020572,0,1,2,ARI,0,0,Aneroid,CAN,1979-09-15,SK,2,1,1997,Patrick,74,8466139,0,1,Marleau,Patrick Marleau,CAN,C,L,215,2,3,1,1,0,0,23.0,0.5,4,TOR,921.0
154,1,0.0,2017-11-02T23:00:00Z,2017020187,0,1,2,WSH,0,0,Edina,USA,1990-07-03,MN,152,6,2009,Anders,75,8475314,0,1,Lee,Anders Lee,USA,L,L,231,0,3,1,2,0,0,21.0,0.5,4,NYI,944.0
155,1,0.0,2017-10-15T00:00:00Z,2017020073,0,1,2,EDM,0,0,Kitchener,CAN,1989-11-24,ON,130,5,2009,Mike,72,8474884,0,1,Hoffman,Mike Hoffman,CAN,L,L,180,2,3,0,1,0,0,25.0,0.5,4,OTT,1019.0
156,1,0.3333,2017-10-05T23:30:00Z,2017020010,0,1,2,PIT,0,0,Madison,USA,1996-02-23,WI,20,1,2014,Nick,72,8477951,0,1,Schmaltz,Nick Schmaltz,USA,C,R,177,4,3,0,0,0,0,21.0,0.5,4,CHI,936.0
157,1,0.0,2017-10-13T23:30:00Z,2017020062,0,1,2,VGK,0,0,Halmstad,SWE,1989-09-01,,121,4,2008,Gustav,71,8474679,0,1,Nyquist,Gustav Nyquist,SWE,R,L,184,1,3,0,0,0,0,23.0,1.0,2,DET,1011.0
158,1,0.6785,2017-10-21T23:00:00Z,2017020117,1,1,2,CBJ,0,0,Jesenice,SVN,1987-08-24,,11,1,2005,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,224,5,3,0,0,0,0,28.0,0.6666,3,LAK,1249.0
159,1,0.75,2017-11-02T23:00:00Z,2017020187,1,1,2,NYI,0,2,Rodovre,DNK,1989-05-08,,13,1,2007,Lars,74,8474189,0,1,Eller,Lars Eller,DNK,C,L,207,3,3,0,0,0,0,23.0,0.6666,3,WSH,1006.0
160,1,0.5238,2017-11-29T00:30:00Z,2017020372,1,1,2,DET,0,0,Jesenice,SVN,1987-08-24,,11,1,2005,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,224,1,3,1,1,0,0,24.0,0.6666,3,LAK,1098.0
161,2,0.5625,2017-10-09T23:30:00Z,2017020036,0,1,1,TBL,0,0,Gävle,SWE,1987-11-23,,4,1,2006,Nicklas,73,8473563,0,1,Backstrom,Nicklas Backstrom,SWE,C,L,210,1,3,0,2,0,0,26.0,1.0,1,WSH,1190.0
162,2,0.0,2017-12-02T00:00:00Z,2017020394,0,1,1,VGK,0,0,Tampere,FIN,1998-04-19,,2,1,2016,Patrik,77,8479339,0,1,Laine,Patrik Laine,FIN,R,R,206,0,3,1,2,0,0,21.0,0.2,5,WPG,983.0
163,2,0.0,2017-11-29T00:00:00Z,2017020369,0,1,1,NYR,0,0,Saint-Jerome,CAN,1993-06-04,QC,3,1,2011,Jonathan,73,8476456,0,1,Huberdeau,Jonathan Huberdeau,CAN,L,L,188,2,3,0,1,0,0,21.0,0.25,4,FLA,935.0
164,2,0.0,2017-12-10T00:00:00Z,2017020448,0,1,1,FLA,0,0,Long Beach,USA,1992-11-05,CA,47,2,2011,Matt,71,8476442,0,1,Nieto,Matt Nieto,USA,L,L,190,3,3,0,0,0,0,22.0,0.5,2,COL,856.0
165,2,0.0,2017-11-18T18:00:00Z,2017020294,0,1,1,EDM,0,12,Roubaix,FRA,1989-11-21,,,,,Antoine,71,8474849,0,1,Roussel,Antoine Roussel,FRA,L,L,195,3,3,0,0,0,0,15.0,0.5,2,DAL,434.0
166,2,0.0,2017-10-14T22:00:00Z,2017020072,1,1,1,ARI,0,2,Trencin,SVK,1977-03-18,,56,3,1996,Zdeno,81,8465009,0,1,Chara,Zdeno Chara,SVK,D,L,250,3,3,0,0,0,0,26.0,0.3333,3,BOS,1218.0
167,2,0.75,2017-10-30T23:30:00Z,2017020174,0,1,1,TBL,0,0,Saint-Jerome,CAN,1993-06-04,QC,3,1,2011,Jonathan,73,8476456,0,1,Huberdeau,Jonathan Huberdeau,CAN,L,L,188,3,3,0,0,0,0,27.0,0.5,2,FLA,1307.0
168,2,0.0,2017-11-11T00:30:00Z,2017020246,1,1,1,NYI,0,0,Gothenburg,SWE,1992-08-14,,131,5,2010,John,74,8475906,0,1,Klingberg,John Klingberg,SWE,D,R,177,3,3,0,0,0,0,28.0,0.3333,3,DAL,1209.0
169,2,0.0,2017-11-15T00:00:00Z,2017020267,0,1,1,BUF,0,2,Sollentuna,SWE,1987-01-01,,230,7,2005,Patric,71,8471887,0,1,Hornqvist,Patric Hornqvist,SWE,R,R,189,2,3,0,1,0,0,23.0,0.2,5,PIT,967.0
170,2,0.0,2017-10-05T23:00:00Z,2017020011,0,1,1,ARI,0,0,Toronto,CAN,1987-06-14,ON,25,1,2005,Andrew,70,8471699,0,1,Cogliano,Andrew Cogliano,CAN,L,L,177,3,3,0,0,0,0,25.0,0.3333,3,ANA,1086.0
171,2,0.4,2017-11-25T00:00:00Z,2017020340,0,1,1,VAN,0,0,Calgary,CAN,1991-11-14,AB,1,1,2010,Taylor,73,8475791,0,1,Hall,Taylor Hall,CAN,L,L,205,2,3,0,1,0,0,20.0,1.0,1,NJD,941.0
172,2,0.7,2017-12-17T22:00:00Z,2017020510,0,1,1,FLA,0,0,Cap-Rouge,CAN,1990-12-27,QC,,,,Jonathan,69,8476539,0,1,Marchessault,Jonathan Marchessault,CAN,C,R,174,4,3,0,0,0,0,22.0,0.1666,6,VGK,1173.0
173,2,0.7142,2017-11-25T23:00:00Z,2017020355,0,1,1,ARI,0,0,Cap-Rouge,CAN,1990-12-27,QC,,,,Jonathan,69,8476539,0,1,Marchessault,Jonathan Marchessault,CAN,C,R,174,2,3,0,1,0,0,21.0,0.5,2,VGK,942.0
174,2,1.0,2017-12-03T23:00:00Z,2017020409,0,1,1,OTT,0,2,Drummondville,CAN,1988-01-05,QC,177,6,2006,Mathieu,70,8473618,0,1,Perreault,Mathieu Perreault,CAN,C,L,188,2,3,0,1,0,0,21.0,0.2,5,WPG,905.0
175,2,0.0,2017-10-17T23:00:00Z,2017020082,0,1,1,NYR,0,0,Madison,USA,1987-10-02,WI,5,1,2006,Phil,72,8473548,0,1,Kessel,Phil Kessel,USA,R,R,202,3,3,0,1,0,0,22.0,0.2,5,PIT,1235.0
176,2,0.8333,2017-10-24T23:00:00Z,2017020134,0,1,1,COL,0,2,Victoria,CAN,1989-07-18,BC,129,5,2007,Jamie,74,8473994,0,1,Benn,Jamie Benn,CAN,L,L,209,2,3,0,0,0,0,31.0,0.3333,3,DAL,1239.0
177,2,0.0,2017-10-28T23:00:00Z,2017020162,1,1,1,CBJ,0,0,Fort McMurray,CAN,1983-10-07,AB,6,1,2002,Scottie,72,8470105,0,1,Upshall,Scottie Upshall,CAN,R,L,200,2,3,0,0,0,0,19.0,0.5,2,STL,773.0
178,2,0.6666,2017-12-08T00:30:00Z,2017020433,0,1,1,COL,0,0,Markham,CAN,1990-02-07,ON,1,1,2008,Steven,73,8474564,0,1,Stamkos,Steven Stamkos,CAN,C,R,194,1,3,0,1,0,0,19.0,1.0,1,TBL,1069.0
179,2,0.0,2017-12-22T00:00:00Z,2017020534,0,1,1,NSH,0,0,Boston,USA,1997-01-25,MA,5,1,2015,Noah,75,8478396,0,1,Hanifin,Noah Hanifin,USA,D,L,206,1,3,1,2,0,0,25.0,0.1666,6,CAR,995.0
180,2,0.5,2017-12-17T00:00:00Z,2017020505,0,1,1,COL,0,0,Saint-Narcisse,CAN,1991-12-15,QC,,,,Yanni,69,8476826,0,1,Gourde,Yanni Gourde,CAN,C,L,172,1,3,0,0,0,0,21.0,0.5,2,TBL,935.0
181,2,0.75,2017-11-17T00:00:00Z,2017020283,0,1,1,MIN,0,2,Vancouver,CAN,1992-07-31,BC,4,1,2010,Ryan,75,8475793,0,1,Johansen,Ryan Johansen,CAN,C,R,218,3,3,0,0,0,0,22.0,1.0,1,NSH,1068.0
182,2,0.5294,2017-12-06T00:00:00Z,2017020424,0,1,1,ANA,0,0,Pori,FIN,1991-03-23,,182,7,2009,Erik,72,8475287,0,1,Haula,Erik Haula,FIN,L,L,193,1,3,0,0,0,0,25.0,0.1666,6,VGK,1320.0
183,2,0.8,2017-12-30T00:30:00Z,2017020579,0,1,1,TBL,0,0,Phoenix,USA,1992-12-07,AZ,8,1,2011,Sean,75,8476461,0,1,Couturier,Sean Couturier,CAN,C,L,211,1,3,0,1,0,0,27.0,0.3333,3,PHI,1275.0
184,2,0.4545,2017-11-08T00:00:00Z,2017020226,1,1,1,ARI,0,0,Magnitogorsk,RUS,1986-07-31,,2,1,2004,Evgeni,75,8471215,0,1,Malkin,Evgeni Malkin,RUS,C,L,195,2,3,0,1,0,0,24.0,0.2,5,PIT,1085.0
185,2,0.25,2017-10-19T23:00:00Z,2017020095,0,1,1,VAN,0,2,Halifax,CAN,1988-05-11,NS,71,3,2006,Brad,69,8473419,0,1,Marchand,Brad Marchand,CAN,L,L,181,2,3,0,1,0,0,27.0,0.3333,3,BOS,1259.0
186,2,0.0,2017-12-02T00:00:00Z,2017020391,0,1,1,ANA,0,0,Korkino,RUS,1991-10-30,,,,,Artemi,71,8478550,0,1,Panarin,Artemi Panarin,RUS,L,R,168,2,3,1,1,0,0,21.0,0.25,4,CBJ,1006.0
187,2,0.4285,2017-12-01T00:00:00Z,2017020387,0,1,1,TOR,0,0,Elk Point,CAN,1985-02-04,AB,,,,Mark,70,8473914,0,1,Letestu,Mark Letestu,CAN,C,R,195,1,3,0,0,0,0,19.0,0.5,2,EDM,841.0
188,2,0.1666,2017-11-02T23:30:00Z,2017020190,0,1,1,FLA,0,0,Dorchester,CAN,1993-06-15,ON,37,2,2011,Boone,74,8476432,0,1,Jenner,Boone Jenner,CAN,C,L,206,0,3,1,1,0,0,24.0,0.5,2,CBJ,1178.0
189,2,0.5555,2017-11-24T20:00:00Z,2017020347,1,1,1,SJS,1,0,Cap-Rouge,CAN,1990-12-27,QC,,,,Jonathan,69,8476539,0,1,Marchessault,Jonathan Marchessault,CAN,C,R,174,1,3,0,1,0,0,21.0,0.3333,3,VGK,1233.0
190,2,0.3,2017-10-04T22:00:00Z,2017020001,0,1,1,WPG,0,0,San Ramon,USA,1997-09-17,CA,1,1,2016,Auston,75,8479318,0,1,Matthews,Auston Matthews,USA,C,L,216,2,3,0,0,0,0,22.0,1.0,1,TOR,919.0
191,2,0.3333,2017-12-14T00:00:00Z,2017020478,0,1,1,VAN,0,2,Madison,USA,1989-09-05,WI,98,4,2009,Craig,73,8475225,0,1,Smith,Craig Smith,USA,R,R,208,2,3,0,1,0,0,22.0,0.25,4,NSH,987.0
192,2,0.5,2017-10-09T23:00:00Z,2017020037,0,1,1,EDM,0,0,Kitchener,CAN,1993-03-15,ON,7,1,2011,Mark,75,8476460,0,1,Scheifele,Mark Scheifele,CAN,C,R,207,3,3,0,1,0,0,29.0,1.0,1,WPG,1293.0
193,2,0.5714,2017-10-29T22:00:00Z,2017020168,0,1,1,PIT,0,0,Kitchener,CAN,1993-03-15,ON,7,1,2011,Mark,75,8476460,0,1,Scheifele,Mark Scheifele,CAN,C,R,207,3,3,1,1,0,0,27.0,1.0,1,WPG,1331.0
194,2,0.5,2017-10-26T23:00:00Z,2017020139,0,1,1,TOR,0,0,Helsinki,FIN,1994-09-11,,18,1,2012,Teuvo,71,8476882,0,1,Teravainen,Teuvo Teravainen,FIN,L,L,178,2,3,0,0,0,0,23.0,1.0,1,CAR,869.0
195,2,0.5,2017-11-23T00:30:00Z,2017020332,0,1,1,ANA,0,2,Cap-Rouge,CAN,1990-12-27,QC,,,,Jonathan,69,8476539,0,1,Marchessault,Jonathan Marchessault,CAN,C,R,174,2,3,1,1,0,0,18.0,0.125,8,VGK,921.0
